uid,name,type,information,lng,lat,time_start,time_end
8599,來來超商,便利商店,來來超商,121.219474,24.955035,0,23
8600,來來超商,便利商店,來來超商,121.219719,24.956366,0,23
8601,來來超商,便利商店,來來超商,121.220744,24.947401,0,23
8602,來來超商,便利商店,來來超商,121.220754,25.054785,0,23
8603,來來超商,便利商店,來來超商,121.221953,24.96235,0,23
8604,來來超商,便利商店,來來超商,121.222091,24.962337,0,23
8605,來來超商,便利商店,來來超商,121.222698,24.942405,0,23
8606,來來超商,便利商店,來來超商,121.222977,24.956411,0,23
8607,來來超商,便利商店,來來超商,121.223813,24.94992,0,23
8608,來來超商,便利商店,來來超商,121.2251341,24.96563047,0,23
8609,來來超商,便利商店,來來超商,121.2251341,24.96563047,0,23
8610,來來超商,便利商店,來來超商,121.225247,24.947764,0,23
8611,來來超商,便利商店,來來超商,121.225335,24.932252,0,23
8612,來來超商,便利商店,來來超商,121.225446,24.932921,0,23
8613,來來超商,便利商店,來來超商,121.226477,24.965494,0,23
8614,來來超商,便利商店,來來超商,121.2267,24.928364,0,23
8615,來來超商,便利商店,來來超商,121.227166,24.950252,0,23
8616,來來超商,便利商店,來來超商,121.227586,24.948396,0,23
8617,來來超商,便利商店,來來超商,121.228088,24.924339,0,23
8618,來來超商,便利商店,來來超商,121.230038,24.848662,0,23
8619,來來超商,便利商店,來來超商,121.230158,24.848533,0,23
8620,來來超商,便利商店,來來超商,121.230235,24.942018,0,23
8621,來來超商,便利商店,來來超商,121.230472,24.95819,0,23
8622,來來超商,便利商店,來來超商,121.230717,24.953518,0,23
8623,來來超商,便利商店,來來超商,121.231251,24.8734,0,23
8624,來來超商,便利商店,來來超商,121.232145,24.954039,0,23
8625,來來超商,便利商店,來來超商,121.232164,24.94985,0,23
8626,來來超商,便利商店,來來超商,121.232357,24.928575,0,23
8627,來來超商,便利商店,來來超商,121.233398,24.951619,0,23
8628,來來超商,便利商店,來來超商,121.233565,24.836229,0,23
8629,來來超商,便利商店,來來超商,121.233617,24.950718,0,23
8630,來來超商,便利商店,來來超商,121.2338645,24.83667624,0,23
8631,來來超商,便利商店,來來超商,121.234017,24.874199,0,23
8632,來來超商,便利商店,來來超商,121.234343,24.842646,0,23
8633,來來超商,便利商店,來來超商,121.234893,24.948228,0,23
8634,來來超商,便利商店,來來超商,121.236596,24.96524,0,23
8635,來來超商,便利商店,來來超商,121.237661,24.9523,0,23
8636,來來超商,便利商店,來來超商,121.238625,24.958739,0,23
8637,來來超商,便利商店,來來超商,121.239666,24.952794,0,23
8638,來來超商,便利商店,來來超商,121.240118,24.95726,0,23
8639,來來超商,便利商店,來來超商,121.240946,24.842858,0,23
8640,來來超商,便利商店,來來超商,121.24223,25.107332,0,23
8641,來來超商,便利商店,來來超商,121.242774,24.958964,0,23
8642,來來超商,便利商店,來來超商,121.242876,24.953501,0,23
8643,來來超商,便利商店,來來超商,121.244121,24.832016,0,23
8644,來來超商,便利商店,來來超商,121.244279,24.84897,0,23
8645,來來超商,便利商店,來來超商,121.244647,24.924905,0,23
8646,來來超商,便利商店,來來超商,121.244726,24.924815,0,23
8647,來來超商,便利商店,來來超商,121.244997,24.929475,0,23
8648,來來超商,便利商店,來來超商,121.246414,24.946234,0,23
8649,來來超商,便利商店,來來超商,121.247462,24.923762,0,23
8650,來來超商,便利商店,來來超商,121.247584,24.969767,0,23
8651,來來超商,便利商店,來來超商,121.247734,24.975472,0,23
8652,來來超商,便利商店,來來超商,121.247782,24.969809,0,23
8653,來來超商,便利商店,來來超商,121.249295,25.096808,0,23
8654,來來超商,便利商店,來來超商,121.2493,24.934789,0,23
8655,來來超商,便利商店,來來超商,121.2493,24.935614,0,23
8656,來來超商,便利商店,來來超商,121.249331,24.978588,0,23
8657,來來超商,便利商店,來來超商,121.249404,24.937159,0,23
8658,來來超商,便利商店,來來超商,121.249832,24.942585,0,23
8659,來來超商,便利商店,來來超商,121.2504,24.970575,0,23
8660,來來超商,便利商店,來來超商,121.250456,24.917049,0,23
8661,來來超商,便利商店,來來超商,121.250965,24.922297,0,23
8662,來來超商,便利商店,來來超商,121.251183,24.978518,0,23
8663,來來超商,便利商店,來來超商,121.251617,24.978741,0,23
8664,來來超商,便利商店,來來超商,121.251882,24.929176,0,23
8665,來來超商,便利商店,來來超商,121.251945,24.956656,0,23
8666,來來超商,便利商店,來來超商,121.252023,24.929244,0,23
8667,來來超商,便利商店,來來超商,121.252725,24.939481,0,23
8668,來來超商,便利商店,來來超商,121.252902,24.982511,0,23
8669,來來超商,便利商店,來來超商,121.252933,25.088365,0,23
8670,來來超商,便利商店,來來超商,121.253006,24.917998,0,23
8671,來來超商,便利商店,來來超商,121.253388,24.963094,0,23
8672,來來超商,便利商店,來來超商,121.254724,25.086609,0,23
8673,來來超商,便利商店,來來超商,121.255343,24.929561,0,23
8674,來來超商,便利商店,來來超商,121.255953,24.954891,0,23
8675,來來超商,便利商店,來來超商,121.256145,24.965105,0,23
8676,來來超商,便利商店,來來超商,121.256359,24.934381,0,23
8677,來來超商,便利商店,來來超商,121.256651,24.934374,0,23
8678,來來超商,便利商店,來來超商,121.25676,24.953447,0,23
8679,來來超商,便利商店,來來超商,121.256914,25.022464,0,23
8680,來來超商,便利商店,來來超商,121.257015,24.931952,0,23
8681,來來超商,便利商店,來來超商,121.257125,24.931781,0,23
8682,來來超商,便利商店,來來超商,121.257184,24.935785,0,23
8683,來來超商,便利商店,來來超商,121.257364,24.967903,0,23
8684,來來超商,便利商店,來來超商,121.257407,24.938445,0,23
8685,來來超商,便利商店,來來超商,121.257466,24.970102,0,23
8686,來來超商,便利商店,來來超商,121.257543,25.07792,0,23
8687,來來超商,便利商店,來來超商,121.259254,24.966156,0,23
8688,來來超商,便利商店,來來超商,121.259677,24.962155,0,23
8689,來來超商,便利商店,來來超商,121.260095,24.946722,0,23
8690,來來超商,便利商店,來來超商,121.260355,24.947794,0,23
8691,來來超商,便利商店,來來超商,121.26048,24.948319,0,23
8692,來來超商,便利商店,來來超商,121.261651,25.02263,0,23
8693,來來超商,便利商店,來來超商,121.261756,25.026037,0,23
8694,來來超商,便利商店,來來超商,121.264829,24.964031,0,23
8695,來來超商,便利商店,來來超商,121.264871,24.964229,0,23
8696,來來超商,便利商店,來來超商,121.2649,25.095174,0,23
8697,來來超商,便利商店,來來超商,121.266892,25.062364,0,23
8698,來來超商,便利商店,來來超商,121.267165,24.883673,0,23
8699,來來超商,便利商店,來來超商,121.267541,24.883536,0,23
8700,來來超商,便利商店,來來超商,121.26958,24.978672,0,23
8701,來來超商,便利商店,來來超商,121.270048,24.885646,0,23
8702,來來超商,便利商店,來來超商,121.27145,24.980912,0,23
8703,來來超商,便利商店,來來超商,121.27205,24.975301,0,23
8704,來來超商,便利商店,來來超商,121.273867,25.107289,0,23
8705,來來超商,便利商店,來來超商,121.274013,24.973559,0,23
8706,來來超商,便利商店,來來超商,121.274235,24.9779,0,23
8707,來來超商,便利商店,來來超商,121.274447,24.894671,0,23
8708,來來超商,便利商店,來來超商,121.275709,24.981048,0,23
8709,來來超商,便利商店,來來超商,121.278811,24.98765,0,23
8710,來來超商,便利商店,來來超商,121.280469,24.960678,0,23
8711,來來超商,便利商店,來來超商,121.284303,24.929259,0,23
8712,來來超商,便利商店,來來超商,121.2846338,24.92893097,0,23
8713,來來超商,便利商店,來來超商,121.285744,24.988715,0,23
8714,來來超商,便利商店,來來超商,121.287001,24.876338,0,23
8715,來來超商,便利商店,來來超商,121.287873,24.881195,0,23
8716,來來超商,便利商店,來來超商,121.288665,24.881124,0,23
8717,來來超商,便利商店,來來超商,121.288735,24.883908,0,23
8718,來來超商,便利商店,來來超商,121.29,24.884282,0,23
8719,來來超商,便利商店,來來超商,121.291645,25.040272,0,23
8720,來來超商,便利商店,來來超商,121.292466,24.878248,0,23
8721,來來超商,便利商店,來來超商,121.292643,24.955395,0,23
8722,來來超商,便利商店,來來超商,121.292835,25.045806,0,23
8723,來來超商,便利商店,來來超商,121.293059,24.930451,0,23
8724,來來超商,便利商店,來來超商,121.293109,24.930458,0,23
8725,來來超商,便利商店,來來超商,121.293134,25.049503,0,23
8726,來來超商,便利商店,來來超商,121.293179,24.885372,0,23
8727,來來超商,便利商店,來來超商,121.293754,24.990404,0,23
8728,來來超商,便利商店,來來超商,121.293815,24.991715,0,23
8729,來來超商,便利商店,來來超商,121.294591,24.968144,0,23
8730,來來超商,便利商店,來來超商,121.294805,24.921939,0,23
8731,來來超商,便利商店,來來超商,121.294857,24.991217,0,23
8732,來來超商,便利商店,來來超商,121.294942,24.968861,0,23
8733,來來超商,便利商店,來來超商,121.294951,25.005952,0,23
8734,來來超商,便利商店,來來超商,121.295464,25.01274,0,23
8735,來來超商,便利商店,來來超商,121.295841,25.057721,0,23
8736,來來超商,便利商店,來來超商,121.296535,24.992606,0,23
8737,來來超商,便利商店,來來超商,121.2974536,24.97255394,0,23
8738,來來超商,便利商店,來來超商,121.297513,24.935159,0,23
8739,來來超商,便利商店,來來超商,121.297608,24.972795,0,23
8740,來來超商,便利商店,來來超商,121.297637,24.933294,0,23
8741,來來超商,便利商店,來來超商,121.297667,25.060352,0,23
8742,來來超商,便利商店,來來超商,121.298983,24.961749,0,23
8743,來來超商,便利商店,來來超商,121.299816,24.996976,0,23
8744,來來超商,便利商店,來來超商,121.300434,24.999745,0,23
8745,來來超商,便利商店,來來超商,121.300489,24.957722,0,23
8746,來來超商,便利商店,來來超商,121.301629,24.988344,0,23
8747,來來超商,便利商店,來來超商,121.301705,24.970543,0,23
8748,來來超商,便利商店,來來超商,121.301846,24.972538,0,23
8749,來來超商,便利商店,來來超商,121.3019041,24.99387997,0,23
8750,來來超商,便利商店,來來超商,121.302361,25.00581,0,23
8751,來來超商,便利商店,來來超商,121.302806,25.017084,0,23
8752,來來超商,便利商店,來來超商,121.303198,24.995243,0,23
8753,來來超商,便利商店,來來超商,121.303282,24.96812,0,23
8754,來來超商,便利商店,來來超商,121.303282,24.96812,0,23
8755,來來超商,便利商店,來來超商,121.303349,25.083567,0,23
8756,來來超商,便利商店,來來超商,121.303436,24.977993,0,23
8757,來來超商,便利商店,來來超商,121.304186,25.002845,0,23
8758,來來超商,便利商店,來來超商,121.304234,25.030813,0,23
8759,來來超商,便利商店,來來超商,121.304252,25.005657,0,23
8760,來來超商,便利商店,來來超商,121.304295,24.957506,0,23
8761,來來超商,便利商店,來來超商,121.304552,25.014046,0,23
8762,來來超商,便利商店,來來超商,121.307062,24.989803,0,23
8763,來來超商,便利商店,來來超商,121.307653,24.99504,0,23
8764,來來超商,便利商店,來來超商,121.308039,25.020553,0,23
8765,來來超商,便利商店,來來超商,121.308142,24.990843,0,23
8766,來來超商,便利商店,來來超商,121.308324,25.006496,0,23
8767,來來超商,便利商店,來來超商,121.308807,25.001149,0,23
8768,來來超商,便利商店,來來超商,121.309539,24.994602,0,23
8769,來來超商,便利商店,來來超商,121.309628,24.98541,0,23
8770,來來超商,便利商店,來來超商,121.309717,24.996649,0,23
8771,來來超商,便利商店,來來超商,121.30985,25.012772,0,23
8772,來來超商,便利商店,來來超商,121.310675,24.98513,0,23
8773,來來超商,便利商店,來來超商,121.311117,25.009651,0,23
8774,來來超商,便利商店,來來超商,121.3113,24.98982,0,23
8775,來來超商,便利商店,來來超商,121.312077,24.957074,0,23
8776,來來超商,便利商店,來來超商,121.314294,24.957175,0,23
8777,來來超商,便利商店,來來超商,121.31636,24.9564,0,23
8778,來來超商,便利商店,來來超商,121.31636,24.9564,0,23
8779,來來超商,便利商店,來來超商,121.316623,25.016392,0,23
8780,來來超商,便利商店,來來超商,121.316768,24.994283,0,23
8781,來來超商,便利商店,來來超商,121.317465,24.992057,0,23
8782,來來超商,便利商店,來來超商,121.319825,24.960758,0,23
8783,來來超商,便利商店,來來超商,121.321763,24.97454,0,23
8784,來來超商,便利商店,來來超商,121.325221,24.972923,0,23
8785,來來超商,便利商店,來來超商,121.326197,24.98683,0,23
8786,來來超商,便利商店,來來超商,121.328389,24.990637,0,23
8787,來來超商,便利商店,來來超商,121.329752,24.966901,0,23
8788,來來超商,便利商店,來來超商,121.330372,24.967801,0,23
8789,來來超商,便利商店,來來超商,121.330465,24.9677,0,23
8790,來來超商,便利商店,來來超商,121.332632,24.989444,0,23
8791,來來超商,便利商店,來來超商,121.333711,24.963532,0,23
8792,來來超商,便利商店,來來超商,121.334909,24.969413,0,23
8793,來來超商,便利商店,來來超商,121.335649,24.978041,0,23
8794,來來超商,便利商店,來來超商,121.335762,24.987264,0,23
8795,來來超商,便利商店,來來超商,121.337196,24.959032,0,23
8796,來來超商,便利商店,來來超商,121.338068,24.954586,0,23
8797,來來超商,便利商店,來來超商,121.33844,24.973509,0,23
8798,來來超商,便利商店,來來超商,121.338833,24.953953,0,23
8799,來來超商,便利商店,來來超商,121.339652,24.972153,0,23
8800,來來超商,便利商店,來來超商,121.340425,24.993527,0,23
8801,來來超商,便利商店,來來超商,121.342925,24.961235,0,23
8802,來來超商,便利商店,來來超商,121.344328,24.98929,0,23
8803,來來超商,便利商店,來來超商,121.344759,25.006779,0,23
8804,來來超商,便利商店,來來超商,121.344953,24.998736,0,23
8805,來來超商,便利商店,來來超商,121.346779,24.988803,0,23
8806,來來超商,便利商店,來來超商,121.351172,24.817858,0,23
8807,來來超商,便利商店,來來超商,121.35223,24.954332,0,23
8808,來來超商,便利商店,來來超商,121.353205,24.956884,0,23
8809,來來超商,便利商店,來來超商,121.353389,25.039241,0,23
8810,來來超商,便利商店,來來超商,121.354647,25.06411,0,23
8811,來來超商,便利商店,來來超商,121.36017,25.062753,0,23
8812,來來超商,便利商店,來來超商,121.361142,24.93777,0,23
8813,來來超商,便利商店,來來超商,121.36599,25.069022,0,23
8814,來來超商,便利商店,來來超商,121.366085,24.935786,0,23
8815,來來超商,便利商店,來來超商,121.366834,24.927439,0,23
8816,來來超商,便利商店,來來超商,121.368568,24.934375,0,23
8817,來來超商,便利商店,來來超商,121.3688995,24.93424111,0,23
8818,來來超商,便利商店,來來超商,121.369498,25.060218,0,23
8819,來來超商,便利商店,來來超商,121.36971,24.934225,0,23
8820,來來超商,便利商店,來來超商,121.370296,24.920429,0,23
8821,來來超商,便利商店,來來超商,121.371995,24.93604,0,23
8822,來來超商,便利商店,來來超商,121.372265,24.930408,0,23
8823,來來超商,便利商店,來來超商,121.374102,24.935851,0,23
8824,來來超商,便利商店,來來超商,121.376506,24.93687,0,23
8825,來來超商,便利商店,來來超商,121.376517,24.946421,0,23
8826,來來超商,便利商店,來來超商,121.379792,25.054792,0,23
8827,來來超商,便利商店,來來超商,121.380982,24.930137,0,23
8828,來來超商,便利商店,來來超商,121.3848363,24.95468682,0,23
8829,來來超商,便利商店,來來超商,121.385485,24.950069,0,23
8830,來來超商,便利商店,來來超商,121.389647,25.030204,0,23
8831,來來超商,便利商店,來來超商,121.38981,24.956345,0,23
8832,來來超商,便利商店,來來超商,121.396471,25.07863983,0,23
8833,來來超商,便利商店,來來超商,121.400915,25.146337,0,23
8834,來來超商,便利商店,來來超商,121.406285,24.978805,0,23
8835,來來超商,便利商店,來來超商,121.409234,25.017892,0,23
8836,來來超商,便利商店,來來超商,121.409795,25.027732,0,23
8837,來來超商,便利商店,來來超商,121.413785,24.986223,0,23
8838,來來超商,便利商店,來來超商,121.415542,25.001431,0,23
8839,來來超商,便利商店,來來超商,121.41729,24.988779,0,23
8840,來來超商,便利商店,來來超商,121.41782,24.987806,0,23
8841,來來超商,便利商店,來來超商,121.418263,24.964516,0,23
8842,來來超商,便利商店,來來超商,121.41842,24.978139,0,23
8843,來來超商,便利商店,來來超商,121.419505,24.994107,0,23
8844,來來超商,便利商店,來來超商,121.421719,25.019966,0,23
8845,來來超商,便利商店,來來超商,121.421723,24.98238,0,23
8846,來來超商,便利商店,來來超商,121.421904,25.034977,0,23
8847,來來超商,便利商店,來來超商,121.422006,25.035133,0,23
8848,來來超商,便利商店,來來超商,121.422527,25.040345,0,23
8849,來來超商,便利商店,來來超商,121.42389,25.038509,0,23
8850,來來超商,便利商店,來來超商,121.424036,25.021115,0,23
8851,來來超商,便利商店,來來超商,121.424144,25.020974,0,23
8852,來來超商,便利商店,來來超商,121.424269,25.025519,0,23
8853,來來超商,便利商店,來來超商,121.4244905,24.98988458,0,23
8854,來來超商,便利商店,來來超商,121.424532,24.995062,0,23
8855,來來超商,便利商店,來來超商,121.424627,24.994367,0,23
8856,來來超商,便利商店,來來超商,121.425007,25.040201,0,23
8857,來來超商,便利商店,來來超商,121.425034,25.040363,0,23
8858,來來超商,便利商店,來來超商,121.4261928,25.02420052,0,23
8859,來來超商,便利商店,來來超商,121.426203,25.198567,0,23
8860,來來超商,便利商店,來來超商,121.427745,24.989934,0,23
8861,來來超商,便利商店,來來超商,121.427847,25.012786,0,23
8862,來來超商,便利商店,來來超商,121.427926,25.070514,0,23
8863,來來超商,便利商店,來來超商,121.427951,25.01536,0,23
8864,來來超商,便利商店,來來超商,121.428026,25.013297,0,23
8865,來來超商,便利商店,來來超商,121.428095,25.019703,0,23
8866,來來超商,便利商店,來來超商,121.428429,24.984746,0,23
8867,來來超商,便利商店,來來超商,121.429079,25.160781,0,23
8868,來來超商,便利商店,來來超商,121.429746,24.988506,0,23
8869,來來超商,便利商店,來來超商,121.429924,24.994075,0,23
8870,來來超商,便利商店,來來超商,121.430041,24.970342,0,23
8871,來來超商,便利商店,來來超商,121.430948,25.020775,0,23
8872,來來超商,便利商店,來來超商,121.432579,25.087942,0,23
8873,來來超商,便利商店,來來超商,121.433292,24.994114,0,23
8874,來來超商,便利商店,來來超商,121.43362,25.061057,0,23
8875,來來超商,便利商店,來來超商,121.434226,25.062378,0,23
8876,來來超商,便利商店,來來超商,121.434904,24.966121,0,23
8877,來來超商,便利商店,來來超商,121.434927,25.062595,0,23
8878,來來超商,便利商店,來來超商,121.436156,25.181003,0,23
8879,來來超商,便利商店,來來超商,121.4369015,25.17885699,0,23
8880,來來超商,便利商店,來來超商,121.4377597,25.17770535,0,23
8881,來來超商,便利商店,來來超商,121.438583,25.17305169,0,23
8882,來來超商,便利商店,來來超商,121.4390671,25.18260803,0,23
8883,來來超商,便利商店,來來超商,121.4393165,25.17032875,0,23
8884,來來超商,便利商店,來來超商,121.4411614,25.17127807,0,23
8885,來來超商,便利商店,來來超商,121.441562,25.093027,0,23
8886,來來超商,便利商店,來來超商,121.4426356,25.17642744,0,23
8887,來來超商,便利商店,來來超商,121.4432814,25.16944402,0,23
8888,來來超商,便利商店,來來超商,121.444824,25.042806,0,23
8889,來來超商,便利商店,來來超商,121.445556,24.986593,0,23
8890,來來超商,便利商店,來來超商,121.445701,24.956635,0,23
8891,來來超商,便利商店,來來超商,121.446288,25.009236,0,23
8892,來來超商,便利商店,來來超商,121.446446,24.983568,0,23
8893,來來超商,便利商店,來來超商,121.4467384,25.16888043,0,23
8894,來來超商,便利商店,來來超商,121.446917,25.038443,0,23
8895,來來超商,便利商店,來來超商,121.448212,24.987271,0,23
8896,來來超商,便利商店,來來超商,121.4484443,25.17735229,0,23
8897,來來超商,便利商店,來來超商,121.4488113,25.20632528,0,23
8898,來來超商,便利商店,來來超商,121.44907,25.037635,0,23
8899,來來超商,便利商店,來來超商,121.4493551,25.17891829,0,23
8900,來來超商,便利商店,來來超商,121.449456,24.986367,0,23
8901,來來超商,便利商店,來來超商,121.4494664,25.1791834,0,23
8902,來來超商,便利商店,來來超商,121.449635,25.049272,0,23
8903,來來超商,便利商店,來來超商,121.449762,24.989379,0,23
8904,來來超商,便利商店,來來超商,121.4500354,25.17195308,0,23
8905,來來超商,便利商店,來來超商,121.4500795,25.17200477,0,23
8906,來來超商,便利商店,來來超商,121.45018,24.993777,0,23
8907,來來超商,便利商店,來來超商,121.4506139,25.03587917,0,23
8908,來來超商,便利商店,來來超商,121.450854,25.17392782,0,23
8909,來來超商,便利商店,來來超商,121.4508727,25.17762707,0,23
8910,來來超商,便利商店,來來超商,121.450954,25.133886,0,23
8911,來來超商,便利商店,來來超商,121.451246,24.995268,0,23
8912,來來超商,便利商店,來來超商,121.451335,24.994193,0,23
8913,來來超商,便利商店,來來超商,121.4515592,25.1712515,0,23
8914,來來超商,便利商店,來來超商,121.4516437,25.17424864,0,23
8915,來來超商,便利商店,來來超商,121.452133,24.992462,0,23
8916,來來超商,便利商店,來來超商,121.45214,24.985759,0,23
8917,來來超商,便利商店,來來超商,121.4522316,25.1727235,0,23
8918,來來超商,便利商店,來來超商,121.4526077,25.16263882,0,23
8919,來來超商,便利商店,來來超商,121.453064,25.052387,0,23
8920,來來超商,便利商店,來來超商,121.453549,24.982776,0,23
8921,來來超商,便利商店,來來超商,121.454084,25.016394,0,23
8922,來來超商,便利商店,來來超商,121.45488,25.052366,0,23
8923,來來超商,便利商店,來來超商,121.456027,25.050808,0,23
8924,來來超商,便利商店,來來超商,121.4572132,25.16003799,0,23
8925,來來超商,便利商店,來來超商,121.457891,25.017887,0,23
8926,來來超商,便利商店,來來超商,121.458054,25.052725,0,23
8927,來來超商,便利商店,來來超商,121.45869,25.01722,0,23
8928,來來超商,便利商店,來來超商,121.45976,25.027861,0,23
8929,來來超商,便利商店,來來超商,121.45984,25.003064,0,23
8930,來來超商,便利商店,來來超商,121.46035,25.081849,0,23
8931,來來超商,便利商店,來來超商,121.460574,25.084034,0,23
8932,來來超商,便利商店,來來超商,121.4611941,25.09325711,0,23
8933,來來超商,便利商店,來來超商,121.461314,24.994527,0,23
8934,來來超商,便利商店,來來超商,121.461817,25.021932,0,23
8935,來來超商,便利商店,來來超商,121.462466,24.99357,0,23
8936,來來超商,便利商店,來來超商,121.462602,25.002111,0,23
8937,來來超商,便利商店,來來超商,121.462602,25.002111,0,23
8938,來來超商,便利商店,來來超商,121.4628356,25.13528092,0,23
8939,來來超商,便利商店,來來超商,121.4650787,25.13882325,0,23
8940,來來超商,便利商店,來來超商,121.465295,25.117976,0,23
8941,來來超商,便利商店,來來超商,121.4653088,25.13382855,0,23
8942,來來超商,便利商店,來來超商,121.465655,25.023021,0,23
8943,來來超商,便利商店,來來超商,121.466235,25.118901,0,23
8944,來來超商,便利商店,來來超商,121.4666955,25.24999334,0,23
8945,來來超商,便利商店,來來超商,121.467162,24.986167,0,23
8946,來來超商,便利商店,來來超商,121.467225,24.982655,0,23
8947,來來超商,便利商店,來來超商,121.467399,25.088923,0,23
8948,來來超商,便利商店,來來超商,121.468234,24.985334,0,23
8949,來來超商,便利商店,來來超商,121.468337,25.021758,0,23
8950,來來超商,便利商店,來來超商,121.468398,24.990453,0,23
8951,來來超商,便利商店,來來超商,121.469368,25.003891,0,23
8952,來來超商,便利商店,來來超商,121.469617,25.09052,0,23
8953,來來超商,便利商店,來來超商,121.470921,25.006528,0,23
8954,來來超商,便利商店,來來超商,121.470946,25.006652,0,23
8955,來來超商,便利商店,來來超商,121.471478,25.022496,0,23
8956,來來超商,便利商店,來來超商,121.471966,25.022099,0,23
8957,來來超商,便利商店,來來超商,121.472523,25.020714,0,23
8958,來來超商,便利商店,來來超商,121.47266,25.022105,0,23
8959,來來超商,便利商店,來來超商,121.473055,25.088766,0,23
8960,來來超商,便利商店,來來超商,121.4737215,25.08491048,0,23
8961,來來超商,便利商店,來來超商,121.4737215,25.08491048,0,23
8962,來來超商,便利商店,來來超商,121.473742,25.009975,0,23
8963,來來超商,便利商店,來來超商,121.474418,25.000875,0,23
8964,來來超商,便利商店,來來超商,121.474472,25.081131,0,23
8965,來來超商,便利商店,來來超商,121.474745,25.084039,0,23
8966,來來超商,便利商店,來來超商,121.475454,24.956846,0,23
8967,來來超商,便利商店,來來超商,121.475959,25.020118,0,23
8968,來來超商,便利商店,來來超商,121.476231,25.022368,0,23
8969,來來超商,便利商店,來來超商,121.476345,25.005947,0,23
8970,來來超商,便利商店,來來超商,121.476884,25.034715,0,23
8971,來來超商,便利商店,來來超商,121.477198,25.013589,0,23
8972,來來超商,便利商店,來來超商,121.477369,25.013988,0,23
8973,來來超商,便利商店,來來超商,121.478562,25.031398,0,23
8974,來來超商,便利商店,來來超商,121.478733,25.012475,0,23
8975,來來超商,便利商店,來來超商,121.479007,25.068121,0,23
8976,來來超商,便利商店,來來超商,121.479368,25.074813,0,23
8977,來來超商,便利商店,來來超商,121.479446,24.944737,0,23
8978,來來超商,便利商店,來來超商,121.479536,25,0,23
8979,來來超商,便利商店,來來超商,121.479548,25.030041,0,23
8980,來來超商,便利商店,來來超商,121.479939,25.006569,0,23
8981,來來超商,便利商店,來來超商,121.48054,25.004698,0,23
8982,來來超商,便利商店,來來超商,121.480677,24.999265,0,23
8983,來來超商,便利商店,來來超商,121.480906,25.003388,0,23
8984,來來超商,便利商店,來來超商,121.481034,25.003087,0,23
8985,來來超商,便利商店,來來超商,121.482254,24.997753,0,23
8986,來來超商,便利商店,來來超商,121.482605,25.067543,0,23
8987,來來超商,便利商店,來來超商,121.483634,24.997987,0,23
8988,來來超商,便利商店,來來超商,121.483925,25.071768,0,23
8989,來來超商,便利商店,來來超商,121.484019,24.963913,0,23
8990,來來超商,便利商店,來來超商,121.484306,24.951309,0,23
8991,來來超商,便利商店,來來超商,121.484613,25.164393,0,23
8992,來來超商,便利商店,來來超商,121.485488,25.065207,0,23
8993,來來超商,便利商店,來來超商,121.487427,24.998458,0,23
8994,來來超商,便利商店,來來超商,121.487786,25.082284,0,23
8995,來來超商,便利商店,來來超商,121.4879828,25.05930589,0,23
8996,來來超商,便利商店,來來超商,121.488077,25.051632,0,23
8997,來來超商,便利商店,來來超商,121.4883342,25.06084767,0,23
8998,來來超商,便利商店,來來超商,121.48909,25.082174,0,23
8999,來來超商,便利商店,來來超商,121.489435,25.067439,0,23
9000,來來超商,便利商店,來來超商,121.492146,25.026475,0,23
9001,來來超商,便利商店,來來超商,121.493957,25.057402,0,23
9002,來來超商,便利商店,來來超商,121.49466,25.029316,0,23
9003,來來超商,便利商店,來來超商,121.494672,25.035197,0,23
9004,來來超商,便利商店,來來超商,121.494759,25.027996,0,23
9005,來來超商,便利商店,來來超商,121.494775,25.145336,0,23
9006,來來超商,便利商店,來來超商,121.49516,25.021173,0,23
9007,來來超商,便利商店,來來超商,121.495361,24.947026,0,23
9008,來來超商,便利商店,來來超商,121.496376,25.025808,0,23
9009,來來超商,便利商店,來來超商,121.496489,25.006929,0,23
9010,來來超商,便利商店,來來超商,121.496849,25.004921,0,23
9011,來來超商,便利商店,來來超商,121.497393,25.136082,0,23
9012,來來超商,便利商店,來來超商,121.497465,25.13742,0,23
9013,來來超商,便利商店,來來超商,121.49762,25.002671,0,23
9014,來來超商,便利商店,來來超商,121.498268,25.001497,0,23
9015,來來超商,便利商店,來來超商,121.49906,25.067807,0,23
9016,來來超商,便利商店,來來超商,121.499217,25.021258,0,23
9017,來來超商,便利商店,來來超商,121.499282,25.036977,0,23
9018,來來超商,便利商店,來來超商,121.499337,25.068721,0,23
9019,來來超商,便利商店,來來超商,121.499507,24.948476,0,23
9020,來來超商,便利商店,來來超商,121.499852,25.14215,0,23
9021,來來超商,便利商店,來來超商,121.500566,25.025323,0,23
9022,來來超商,便利商店,來來超商,121.500592,25.026456,0,23
9023,來來超商,便利商店,來來超商,121.501431,25.006098,0,23
9024,來來超商,便利商店,來來超商,121.5017723,25.25868161,0,23
9025,來來超商,便利商店,來來超商,121.502102,24.94942,0,23
9026,來來超商,便利商店,來來超商,121.5022618,25.25603715,0,23
9027,來來超商,便利商店,來來超商,121.502859,24.99993,0,23
9028,來來超商,便利商店,來來超商,121.503369,24.914409,0,23
9029,來來超商,便利商店,來來超商,121.50342,25.092291,0,23
9030,來來超商,便利商店,來來超商,121.503519,24.996574,0,23
9031,來來超商,便利商店,來來超商,121.503861,24.928248,0,23
9032,來來超商,便利商店,來來超商,121.503978,24.983252,0,23
